Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,7/1/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Slovak Republic,SVK,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,3128.601988,3224.519441,3343.354494,3464.066088,3539.879365,3631.260796,3780.589447,3929.157026,3967.238128,3983.842773,3872.53656,3754.679582,3767.596673,3932.192428,4015.152173,3979.674183,4074.779047,4106.150426,4083.662216,4024.819241,3606.71088,3410.884705,3334.954406,3260.77284,3315.205717,3364.398278,3362.06121,3256.704314,3271.601232,3292.778556,3456.890281,3484.031086,3468.936285,3416.398661,3504.643761,3469.427379,3320.573638,3405.819823,3106.993037,3440.055918,3338.131719,3219.626568,3259.561971,3012.130451,3130.383199,3158.750021,3315.798437,3268.651651,3127.386826,3031.369452,3304.601254,3087.743034,3204.156562,
Slovenia,SVN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2857.564475,2778.941377,2584.419271,2715.395795,2827.91079,3049.394076,3180.199265,3310.410121,3253.817915,3242.497347,3281.078593,3484.359323,3484.570905,3539.509124,3638.843808,3763.904458,3735.024313,3757.027129,3952.122097,3514.262633,3589.8069,3582.380707,3430.616212,3335.373533,3236.404873,3191.921714,3292.050712,3383.392445,3332.531228,3258.593261,3066.638175,3139.448206,3039.03504,2878.154437,
Sweden,SWE,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2698.792303,2742.123469,2887.236252,3080.414075,3273.508965,3437.54077,3636.643857,3630.194139,4000.823278,4303.223917,4681.299836,4450.382511,4527.21372,4773.811403,4510.443011,4764.499013,5151.251367,5054.833764,5016.74042,5229.618271,4871.533239,5097.154463,4877.799897,4941.267011,5216.257817,5656.192899,5878.801467,5763.070441,5854.499662,5594.552973,5514.198277,5650.162838,5369.069868,5333.873573,5659.952585,5701.87028,5824.799226,5683.458389,5783.406865,5675.237732,5375.751512,5701.682068,5826.341893,5676.548345,5872.975544,5711.642142,5532.762657,5464.456137,5383.764797,4891.392192,5443.323668,5282.422146,5296.966813,5180.619233,4999.594372,4575.32695,4860.492821,4928.606492,4968.045089,4783.841496,4287.007385,4560.477797,4326.562772,4252.627779,
Eswatini,SWZ,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1171.4955,1081.289141,1001.647105,905.4484325,1008.442527,991.5557939,896.1296722,950.8659353,952.5464434,967.7274173,913.6982675,896.4470076,895.0400204,877.5745033,855.8674861,858.5217077,900.4217811,902.8670739,888.9203266,995.2767835,835.9445239,1001.764219,995.7517634,1022.776772,1005.348099,1046.307849,1035.352737,996.7147048,989.9527555,1023.138853,991.4857469,951.1529847,958.9169438,,
Sint Maarten (Dutch part),SXM,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540.8088394,,,,,,,,,,,,,,3103.9709,2751.695672,2872.340426,2410.828737,,,,,,,,,,,,,,,,,
Syrian Arab Republic,SYR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,360.4280266,289.9947319,291.5530328,362.4668591,404.1262772,442.2735669,475.0420277,501.8130822,629.0623695,498.4768907,575.757795,668.0755969,740.3694508,822.8201908,737.0870285,731.0927975,785.4592572,786.3665251,763.6048266,832.0183315,878.2772315,814.8196454,794.6048526,805.0043921,827.6007791,850.4544028,899.5329468,977.3041155,948.5596371,928.4331814,929.3738106,942.4826529,924.928081,943.0406779,1105.305011,1101.638215,1084.273137,1066.137193,977.7284738,963.5884194,904.1350644,703.5690517,559.3382913,618.1905604,560.5826509,530.4094733,596.4032232,556.8869512,553.8349892,509.5736722,492.1461358,454.5320861,,
Turks and Caicos Islands,TCA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.8590444,283.4162675,280.7796519,295.0469106,287.3882896,280.1233779,278.1305424,259.1463309,255.7829663,248.0507836,241.6520527,242.4642362,240.3761969,237.5385397,224.3241188,228.5157649,224.0101071,218.8388677,217.0806787,224.0707614,219.1083739,208.5515598,229.3795994,227.2799847,221.1171665,217.0198098,212.8439684,204.2673784,200.5021453,190.3655801,193.0326805,195.8927028,198.5447745,,
East Asia & Pacific (IDA & IBRD countries),TEA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,432.1400214,441.5537437,448.8068531,450.2617473,483.5220972,491.4121671,524.8192024,557.5501937,561.7256353,554.8605503,546.2064791,552.9671118,564.1697047,584.8317506,592.7531323,607.5674627,626.662355,648.627587,655.9171461,691.5899181,674.5664143,690.5824464,722.5783544,744.9054119,789.1550682,806.4819675,805.0326163,794.6501083,804.8595981,821.7292187,838.7305702,882.3341273,977.2541559,1088.692109,1176.231322,1259.730485,1334.572772,1363.070416,1432.931536,1560.72954,1648.626519,1691.213687,1732.490611,1766.415125,1758.261067,1749.721671,1799.362997,1881.489179,1955.098872,1986.190331,2094.206673,2150.317068,,
Europe & Central Asia (IDA & IBRD countries),TEC,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3889.587528,3779.573834,3430.458362,3213.365601,2853.310039,2794.269638,2758.760894,2658.980989,2590.090841,2598.952277,2627.774339,2633.318395,2657.303714,2761.423213,2803.061192,2812.871975,2910.705067,2947.800703,2989.711026,2770.359305,2969.281262,3051.860301,3030.430869,2945.241607,2868.275049,2801.419285,2878.124915,2937.52061,3050.208417,2967.128132,2925.758824,3228.291619,3140.876626,,
Togo,TGO,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,313.5291306,312.9102212,304.7613292,297.0025002,301.9577243,295.1001518,305.7436746,307.0012875,311.3343151,303.9572816,300.6505383,306.3197864,288.870672,290.3661355,286.6064861,303.3555696,311.4642538,308.5046669,308.7208642,315.9536515,314.4211963,309.3937835,312.7936961,352.437031,355.1472143,383.6781716,366.369587,380.6665395,423.0879668,410.709756,399.0750457,403.0039216,414.9306408,408.6810444,405.9778411,394.055905,397.6555397,402.3785226,475.8096401,462.9805727,453.3651618,440.167543,416.7042513,423.5743368,400.7291446,422.806733,403.9143871,411.0463574,414.0300943,424.6222126,422.5331213,425.4023211,,
Thailand,THA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,370.6087818,378.803788,400.7250527,398.9890243,423.5588149,449.5600635,468.0774244,475.9007838,492.2629894,481.9718159,477.4928769,473.489047,426.6576454,462.2534239,492.1031718,507.7485304,551.2199586,617.9012318,679.9830808,774.4947701,825.4798725,865.7043091,899.1255534,979.262431,1052.280211,1160.58015,1166.795666,1079.805954,1138.849298,1153.045522,1174.202792,1286.144037,1379.291757,1477.261467,1508.442418,1525.126199,1569.872373,1596.828708,1578.761073,1718.621184,1704.823341,1818.192043,1943.92304,1926.225826,1932.67391,1985.005309,1975.614885,1937.176748,1976.434458,1872.520376,1833.85961,1857.31058,,
Tajikistan,TJK,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983.163633,915.1153392,733.4108795,566.6724911,427.103287,374.033375,354.100052,348.7013805,364.417668,360.5288588,341.8737675,330.9761282,325.6798851,325.5814743,345.2610403,337.9159373,341.8637118,358.4276832,334.3626373,284.6515615,284.3312494,278.854523,294.8556558,288.3949606,301.6149649,318.6982774,326.5692188,328.7817689,347.7114616,370.7788757,375.3673792,367.7690419,375.1970951,,
Turkmenistan,TKM,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4643.226138,3927.357632,2632.476996,2603.234505,3232.603983,3267.471301,2805.875013,2762.253761,2840.553105,3302.158822,3247.662752,2700.908992,2214.785501,3005.387443,3714.908948,3554.434256,3604.332402,3507.282765,4237.18812,3648.039509,4077.813847,4315.102952,4232.430084,3952.268485,3758.606672,3722.78313,3589.909548,3558.319019,3427.906244,3465.565237,3395.8268,5128.824176,5625.645237,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,795.556522,816.6931662,854.4743078,883.9323654,889.2555101,911.869421,935.0019504,970.4632185,1003.184068,1040.694375,1029.126961,1027.083698,1003.142438,1022.364639,1025.25897,1028.021757,1047.438089,1042.469805,1044.695686,1035.957724,1050.961291,1062.781277,1056.343584,1096.278887,1085.743775,1115.168116,1142.601547,1166.983485,1180.672023,1169.473485,1155.513403,1184.548889,1203.97705,1232.285801,1263.329745,1287.706603,1313.112567,1330.358571,1282.743708,1350.759298,1362.505669,1389.470246,1432.727391,1412.978017,1388.908009,1356.505525,1339.002685,1305.999669,1316.376142,1219.413577,1290.603297,1304.065351,,
Timor-Leste,TLS,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.42775064,61.16137006,60.4138657,60.70322195,,,,,,,,,,,,,,,,,
Middle East. North Africa. Afghanistan & Pakistan (IDA & IBRD),TMN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,314.7606713,318.094757,346.9996965,375.9506342,394.2562473,422.2842349,444.6906255,452.6383897,494.4701177,494.3187624,521.2105427,563.4133257,552.1343139,581.0576286,601.757915,605.092864,612.8556419,618.9240139,652.2146881,663.1205672,668.5945021,698.6755884,728.820352,757.7754128,769.5406534,756.1709632,799.171258,782.4963023,801.4428826,788.1405609,823.4680946,825.8940668,828.7301697,872.2762613,923.850413,935.9546921,955.9928903,978.9544366,978.2229574,973.5586851,968.6786395,985.704491,973.9815249,1006.492408,970.8593963,1000.067707,1046.240995,1027.969476,1059.575723,1021.057254,1067.426718,1069.466229,,
Tonga,TON,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.2182949,,,,,,,,,,,,,,542.4903161,539.4100557,536.4554413,543.4477072,,,,,,,,,,,,,,,,,
South Asia (IDA & IBRD),TSA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,252.3726403,253.0331429,254.7331974,257.903178,260.6539239,264.7052913,265.6614362,263.6424945,269.1998572,269.9445529,276.3299624,280.5545857,282.6977055,287.1922619,294.7660974,298.6282352,302.403406,311.9696265,319.1854875,300.3415614,306.6740882,311.4222924,314.3502833,322.1133565,334.8843462,340.4827708,348.2478786,350.2376213,363.5605174,366.0819987,365.9352073,369.3258966,372.3807893,386.2025611,395.6209971,410.7120224,428.2840251,446.4699996,471.6091695,492.4896594,506.9037468,527.9650423,534.9045025,564.7030775,576.2773804,582.9738932,603.2620003,623.7478727,620.0814715,585.3097457,631.2603019,662.8614711,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,672.8729602,670.7466158,680.7680539,679.8594388,679.8418797,681.5463954,680.3423098,685.6577326,683.948849,690.8048084,704.2430055,715.1367743,707.9665221,714.92838,708.4518442,709.5210283,712.4159735,714.4140167,695.6661657,534.2049579,537.4683559,522.4671482,524.1523958,522.9402791,529.7988405,533.0579802,534.4270035,525.1448883,521.1242491,497.0004842,489.7546583,480.5631111,496.4230832,506.3042772,500.509564,498.9641199,503.691941,517.7901264,513.9105153,510.6461959,524.3208104,508.7346117,511.4713642,515.4734714,501.1378919,502.9942199,492.7328867,482.5038435,490.6399152,475.1406479,484.8639951,482.34093,,
Trinidad and Tobago,TTO,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,2630.687672,2646.716345,2567.269964,2569.864743,2203.545619,2417.392299,2704.982798,3208.671276,3280.776498,3412.480031,3580.497246,3561.371934,3651.21401,4081.382184,4287.500232,4422.702066,4112.532488,4465.17797,4295.337468,4782.47609,4715.659043,5145.255623,4759.585523,4796.417282,4619.728048,5651.928089,5812.915,6250.909156,7068.102335,7575.588963,8336.823023,8990.734417,10077.81246,10262.12904,12423.56831,13820.64675,14651.43926,14167.28346,14193.29908,15018.90978,14838.98829,14480.16911,14331.49854,14611.61822,14043.97598,12250.99269,12330.86332,12397.10074,12540.30044,10738.11726,11220.65278,11038.40685,,
Tunisia,TUN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,314.6650733,335.263947,340.6081945,369.582495,372.1829916,386.5895147,408.8223211,437.9797413,464.8587708,494.67795,498.9109662,480.2408346,534.6454393,553.4460732,561.6964217,540.0346644,535.3145005,549.3422736,534.893261,594.3180713,576.2787214,627.5098171,598.6847284,635.5453566,633.6472797,652.8433744,664.2874326,714.8930701,730.2043729,748.2738312,781.4001218,783.697922,797.1583346,832.5546718,810.8369297,845.9856047,865.7644565,894.3041608,859.9629254,955.7070474,902.9030411,930.1686346,935.7970997,939.769133,952.9839551,955.1764939,973.9534815,973.0743413,950.6142637,896.515594,964.474883,956.0411189,,
Turkiye,TUR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,377.3351743,372.5996195,396.2316404,405.161598,416.0425782,426.9839562,457.2054061,461.6033969,473.2168414,486.7987598,497.0836251,520.9072372,574.3544384,619.251416,626.7908811,651.7485904,694.9114825,746.5283131,728.6389744,679.5797228,692.5821561,684.5123798,712.1608688,736.457243,748.6257987,775.7569355,818.0254067,888.8817715,877.1372111,893.1496153,918.2618882,887.1628124,911.3091245,955.1185529,927.1816631,997.9675363,1073.1275,1109.805794,1111.047592,1079.909995,1166.01412,1060.57072,1107.27991,1159.996658,1176.754302,1211.465616,1328.692301,1429.923006,1385.178015,1364.097304,1445.410164,1515.880336,1567.316061,1510.79119,1543.090957,1646.836311,1724.54364,1828.029868,1771.337429,1774.196257,1762.010622,1894.627193,1841.556307,1852.749145,
Tuvalu,TUV,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,542.2960006,528.0435363,512.5305286,492.6996079,475.3392243,462.9648252,446.6555473,436.0430685,425.5728716,417.6825682,410.8876439,404.473431,399.465196,394.209467,389.6485033,386.1481075,380.5940131,375.9037155,374.0502436,296.9221561,297.0880643,295.7443349,306.5636805,353.5561208,362.1101777,360.2490058,356.9971405,370.3414651,383.2642507,393.7155759,397.137814,405.8124328,410.8649491,414.6560078,426.1625033,429.3137252,419.1657664,414.8985808,414.9321041,420.6663376,432.7482231,424.8115193,432.0064421,414.5912948,419.7195943,416.3156991,406.252983,402.9248621,414.545617,405.6856415,404.4687893,405.1463148,,
Uganda,UGA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402.0709447,402.55409,403.3189314,398.8404797,395.5017896,398.1368444,401.191314,399.6802716,395.9321738,389.8192755,386.5845954,386.0926038,387.3246481,388.3892264,388.6498072,392.2966793,393.8708942,396.66305,402.6989809,414.7921715,421.1429505,429.2711411,436.1210481,449.3821704,456.0376408,470.5604719,473.6042134,468.5530194,468.5026763,455.4213139,475.325187,483.4250191,482.8216215,,
Ukraine,UKR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4841.719049,4837.212844,4196.074145,3716.778586,3183.563759,3168.700526,2927.925728,2825.738603,2693.732438,2702.79946,2700.10061,2730.984993,2786.004987,2914.066963,2957.984993,2964.777016,2866.623473,2961.883517,2875.896578,2453.439574,2848.781601,2732.946164,2651.07563,2517.942909,2298.641037,2027.672982,2007.977942,1967.835352,2068.756084,1987.624733,1932.921823,1991.182424,1492.96963,,
Upper middle income,UMC,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,533.9455711,547.8666554,566.3044331,576.4628461,608.9365761,625.217351,660.7778416,695.7873279,708.824822,711.0127131,706.7914926,722.2453923,722.1201317,751.8081132,761.5542955,776.7364311,798.7978338,817.9127223,826.7014568,1028.331078,1010.247155,994.7979699,1002.02934,1006.35786,1039.828726,1046.555664,1052.789621,1041.234184,1046.397357,1058.742454,1070.617749,1105.983516,1195.606262,1301.386767,1375.455801,1451.105167,1523.681199,1558.479655,1588.599339,1702.989321,1780.011603,1816.872339,1850.40835,1870.986617,1846.290984,1840.940268,1883.381586,1936.449559,1999.593383,1993.606715,2108.243859,2141.438052,,
Uruguay,URY,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,861.1650541,872.9223105,841.2414927,823.6408983,851.285024,858.1447967,853.1587122,868.8371902,923.4865912,895.443796,859.717013,760.6815948,701.2053087,670.6118392,662.1781569,679.6723868,718.4641706,765.6332659,781.0093463,724.6231589,781.6535298,858.9454997,796.4897277,757.0373236,805.4563843,884.1619613,893.5866951,914.8946326,994.9126204,948.5957013,831.8844845,772.0083483,774.9713272,884.9703634,916.6986128,990.4880243,985.9057325,1274.169495,1254.736289,1226.984085,1327.778788,1407.517573,1378.790927,1397.557776,1491.048972,1550.982996,1512.838188,1560.978979,1540.782512,1531.600556,1644.696939,1626.060349,,
United States,USA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,5641.740755,5612.079503,5774.586315,5986.783954,6136.93823,6307.890202,6591.340558,6809.820484,7073.478949,7332.368547,7569.076595,7644.524802,7940.997832,8163.603792,7909.58648,7656.263579,8100.562222,8285.570898,8438.403077,8327.041705,7942.253018,7647.538054,7259.078899,7199.118533,7443.320017,7456.262903,7376.096238,7622.173017,7849.75397,7890.287202,7669.451269,7629.847154,7675.636556,7708.101611,7755.082521,7760.890353,7841.592886,7825.236638,7800.439491,7920.053923,8055.145489,7824.243939,7840.460959,7791.303915,7878.537171,7843.391057,7694.406579,7756.014189,7484.832689,7053.358467,7162.028567,7009.119429,6819.938158,6887.792856,6915.021678,6787.32222,6661.822916,6588.863976,6735.930719,6697.774816,6137.435092,6440.75784,6505.616179,6392.264884,
Uzbekistan,UZB,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2315.798305,2291.772848,2098.831321,2130.918626,2062.210841,1713.580685,1744.870316,1746.59887,1789.468213,1838.646353,1866.709543,1863.699507,1907.69659,1823.542322,1780.218986,1662.089728,1695.103569,1634.476962,1656.556501,1488.616781,1592.964766,1603.222395,1387.650122,1350.322497,1240.296649,1165.607524,1209.615234,1253.449408,1272.076219,1285.184441,1351.375201,1465.199085,1381.804488,,
St. Vincent and the Grenadines,VCT,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.2445712,,,,,,,,,,,,,,584.9248903,595.8203646,624.9218848,627.6281931,,,,,,,,,,,,,,,,,
Venezuela (RB),VEN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,1520.224584,1427.073818,1529.758768,1756.508022,1743.163836,1755.954087,1825.451145,1914.342993,1927.142458,2140.829093,2232.188566,2163.832133,2270.353736,2157.421543,2080.999648,2121.068131,2068.615631,1947.235391,1950.611768,1997.564791,2037.301825,2226.554811,2027.599672,2299.117851,2111.337701,2203.626448,2149.907707,2218.431877,2399.162107,2391.36796,2188.406067,2648.886525,2432.126305,2305.028052,2371.583407,2375.232059,2391.58062,2346.770225,2234.258251,2621.333852,2309.222446,2309.915428,2529.691238,2174.611448,2090.869862,1901.669582,1798.717601,1384.676917,1396.907839,1104.642487,1317.368674,1478.064343,,
British Virgin Islands,VGB,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viet Nam,VNM,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,311.4861134,307.2804895,314.2599568,288.1754178,299.1914898,261.7811065,264.9315067,264.7962513,267.8978449,274.1819072,271.210275,274.4930227,276.6749238,273.342264,270.340905,277.2012643,287.4268623,284.3015002,272.2443179,272.7802511,270.7488666,276.9332069,294.7475138,289.6770045,303.783393,315.9605399,335.5656811,352.5127597,358.0754262,372.4867382,393.0816273,424.5724495,441.3315012,485.4327054,509.2451266,515.0750425,544.6731834,572.0995423,615.1421471,670.1080291,663.5744401,664.3473126,674.6781651,745.6335318,679.445924,738.8795334,757.4799799,885.6468418,987.2714724,991.2812325,962.1995249,1023.057136,,
Vanuatu,VUT,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.4602973,,,,,,,,,,,,,,145.8356627,142.3420004,143.5696985,158.1735028,,,,,,,,,,,,,,,,,
World,WLD,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,1338.760847,1373.805207,1419.699217,1392.033829,1366.926735,1421.268738,1444.97546,1475.957106,1492.465585,1453.515007,1412.276437,1381.137161,1371.419811,1402.571207,1412.388974,1414.080761,1439.979532,1464.797804,1470.717205,1625.131054,1610.171522,1583.186182,1575.283796,1562.68786,1575.725947,1591.611247,1583.659511,1567.647039,1578.749601,1590.005348,1583.908782,1596.22164,1634.580587,1682.07348,1707.472391,1734.19312,1758.303731,1759.338995,1721.641457,1797.152585,1804.61,1803.269947,1809.046443,1809.08242,1788.392602,1783.154765,1801.559193,1824.909518,1829.178271,1759.468837,1849.127581,1851.092058,,
Samoa,WSM,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.7733581,,,,,,,,,,,,,,300.6727553,304.8486988,303.6615186,307.2798843,,,,,,,,,,,,,,,,,
Kosovo,XKX,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,856.9436885,1044.870657,1035.03653,1091.497421,1099.832508,1070.067215,1084.463501,1131.467981,1230.097542,1356.387013,1394.780022,1410.725417,1310.385662,1296.694551,1219.315221,,,,,,,,,,
Yemen (Rep.),YEM,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,101.3164106,77.28267356,126.5044711,101.2175464,84.95293227,100.2982665,105.32188,107.7522807,106.0505666,133.2699664,126.8956753,144.1410151,147.3396552,148.9399622,151.67754,158.1256764,180.3593267,184.8302465,182.4204025,180.9815668,211.9756772,222.8814971,185.8063764,186.9663158,204.1397677,201.5318388,207.4254554,214.7488021,234.9609867,241.8845024,260.2912469,244.7658801,264.0705544,279.8913321,289.0307537,299.5429249,283.812949,289.8115287,311.0805626,291.862,240.1924286,210.8277592,281.9531823,259.8159427,119.9940934,83.36953259,71.96503016,93.94087949,92.67747097,77.58769983,71.34206866,68.94953451,,
South Africa,ZAF,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,1980.152421,1956.618357,2024.503563,2040.85588,2100.797752,2115.335067,2101.58866,2160.680776,2171.734343,2214.936032,2354.93803,2473.992039,2432.607914,2549.425058,2465.60829,2486.940664,2497.935364,2521.032013,2344.308091,2201.821581,2211.425185,2070.340227,2163.790834,2230.940856,2324.700812,2362.244947,2379.660858,2396.17301,2329.681983,2246.95059,2158.978748,2049.469988,2279.493424,2457.727094,2354.363098,2377.146023,2555.365356,2716.03769,2717.5782,2499.908367,2518.316582,2376.943706,2324.039869,2423.15464,2242.743969,2298.057588,2269.798785,2173.180997,2220.831015,2007.322636,2031.533328,1976.608917,,
Zambia,ZMB,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,812.66577,841.1177708,864.0036677,873.8606154,802.7649223,865.3677543,826.1368265,807.6153617,788.6462201,796.8171753,784.4535004,777.9104032,766.2527633,752.5047527,743.749588,733.4475445,727.2056637,744.3071986,723.8861037,698.4940502,700.4967281,694.52924,679.2454617,668.0763582,663.3249717,641.7075571,652.3316085,641.720228,629.0618965,595.5678963,596.3499279,603.8177904,611.0866218,611.6290424,607.9424094,604.4421953,597.3996344,616.7852414,619.9899505,629.0829008,646.0791731,662.3309907,671.7125307,682.7416277,686.589018,683.7142301,702.7248419,726.4802243,741.6168948,759.0227185,769.932819,800.6748735,,
Zimbabwe,ZWE,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,1012.020923,999.721603,1025.716715,1006.017269,970.163108,993.4527895,940.4074293,920.975155,923.396358,922.0669811,878.0959468,851.0074269,839.8732639,824.6132271,852.5121929,871.7795715,920.9154384,903.4110487,897.2995696,917.2163304,947.2674112,950.9269984,896.5500567,889.068848,896.8028088,878.3243429,853.413365,856.3644131,898.6037542,555.920693,540.270614,519.5818002,477.2007975,449.2720215,479.1905984,494.3837663,472.9664564,416.0614874,417.9933583,420.0285765,444.8069627,454.7080202,462.8652831,460.3320171,453.579543,423.1855089,416.1962328,445.1750952,412.1654195,373.5572462,405.5185636,416.5868754,,
